1.000000000000000000e+00,1.089460849761962891e-01
1.000000000000000000e+00,1.101552881300449371e-02
1.000000000000000000e+00,3.216734901070594788e-02
1.000000000000000000e+00,2.079149149358272552e-02
1.000000000000000000e+00,1.141264569014310837e-02
1.000000000000000000e+00,1.572125405073165894e-02
1.000000000000000000e+00,3.052430748939514160e-01
1.000000000000000000e+00,2.241525612771511078e-02
1.000000000000000000e+00,1.191040799021720886e-01
1.000000000000000000e+00,9.681522101163864136e-02
1.000000000000000000e+00,1.112807244062423706e-01
1.000000000000000000e+00,2.330370396375656128e-01
1.000000000000000000e+00,2.730823680758476257e-02
1.000000000000000000e+00,1.890137791633605957e-01
1.000000000000000000e+00,3.100804388523101807e-01
1.000000000000000000e+00,7.075022906064987183e-02
1.000000000000000000e+00,2.584802806377410889e-01
1.000000000000000000e+00,4.905389249324798584e-02
1.000000000000000000e+00,4.192813113331794739e-02
1.000000000000000000e+00,3.085385449230670929e-02
1.000000000000000000e+00,1.678173542022705078e-01
1.000000000000000000e+00,2.211572416126728058e-02
1.000000000000000000e+00,2.207787707448005676e-02
1.000000000000000000e+00,4.474687576293945312e-02
1.000000000000000000e+00,5.839159712195396423e-02
1.000000000000000000e+00,1.874403096735477448e-02
1.000000000000000000e+00,6.678609549999237061e-02
1.000000000000000000e+00,2.293408662080764771e-02
1.000000000000000000e+00,2.083954773843288422e-02
1.000000000000000000e+00,9.862898290157318115e-02
1.000000000000000000e+00,5.342582613229751587e-02
1.000000000000000000e+00,1.836631074547767639e-02
1.000000000000000000e+00,4.077660292387008667e-02
1.000000000000000000e+00,6.484594196081161499e-03
1.000000000000000000e+00,1.999163813889026642e-02
1.000000000000000000e+00,2.337614074349403381e-02
1.000000000000000000e+00,2.278805896639823914e-02
1.000000000000000000e+00,6.347104161977767944e-02
1.000000000000000000e+00,3.671802580356597900e-02
1.000000000000000000e+00,1.192224398255348206e-01
1.000000000000000000e+00,5.370140448212623596e-02
1.000000000000000000e+00,1.631016731262207031e-01
1.000000000000000000e+00,2.330505289137363434e-02
1.000000000000000000e+00,2.541115880012512207e-02
1.000000000000000000e+00,1.735619753599166870e-01
1.000000000000000000e+00,1.732255071401596069e-01
1.000000000000000000e+00,5.076085776090621948e-02
1.000000000000000000e+00,2.224266082048416138e-01
1.000000000000000000e+00,4.578080400824546814e-02
1.000000000000000000e+00,1.556059122085571289e-01
1.000000000000000000e+00,7.550014257431030273e-01
1.000000000000000000e+00,3.367519751191139221e-02
1.000000000000000000e+00,5.731762200593948364e-02
1.000000000000000000e+00,2.055512815713882446e-01
1.000000000000000000e+00,2.704745903611183167e-02
1.000000000000000000e+00,1.008640527725219727e-01
1.000000000000000000e+00,2.352464012801647186e-02
1.000000000000000000e+00,1.085069701075553894e-01
1.000000000000000000e+00,2.222116850316524506e-02
1.000000000000000000e+00,1.870366930961608887e-02
1.000000000000000000e+00,1.820762604475021362e-01
1.000000000000000000e+00,3.196586966514587402e-01
1.000000000000000000e+00,6.224103644490242004e-02
1.000000000000000000e+00,3.960179984569549561e-01
1.000000000000000000e+00,1.667182520031929016e-02
1.000000000000000000e+00,2.729955688118934631e-02
1.000000000000000000e+00,1.528026610612869263e-01
1.000000000000000000e+00,9.633315354585647583e-02
1.000000000000000000e+00,4.651777446269989014e-02
1.000000000000000000e+00,2.426183223724365234e-01
1.000000000000000000e+00,4.604508727788925171e-02
1.000000000000000000e+00,5.538061261177062988e-01
1.000000000000000000e+00,8.968053385615348816e-03
1.000000000000000000e+00,6.546585261821746826e-02
1.000000000000000000e+00,1.646455526351928711e-01
1.000000000000000000e+00,2.488670945167541504e-01
1.000000000000000000e+00,5.056284740567207336e-02
1.000000000000000000e+00,4.355221688747406006e-01
1.000000000000000000e+00,1.199753489345312119e-02
1.000000000000000000e+00,8.138892799615859985e-02
1.000000000000000000e+00,2.567170187830924988e-02
1.000000000000000000e+00,3.779247403144836426e-01
1.000000000000000000e+00,6.273216102272272110e-03
1.000000000000000000e+00,5.048495717346668243e-03
1.000000000000000000e+00,6.098201498389244080e-02
1.000000000000000000e+00,3.137381970882415771e-01
1.000000000000000000e+00,7.718674093484878540e-02
1.000000000000000000e+00,4.210693016648292542e-02
1.000000000000000000e+00,1.555269118398427963e-02
1.000000000000000000e+00,1.570397168397903442e-01
1.000000000000000000e+00,1.801510304212570190e-01
1.000000000000000000e+00,3.436060994863510132e-02
1.000000000000000000e+00,2.585585601627826691e-02
1.000000000000000000e+00,3.158694803714752197e-01
1.000000000000000000e+00,1.491501033306121826e-01
1.000000000000000000e+00,3.170662745833396912e-02
1.000000000000000000e+00,1.471997983753681183e-02
1.000000000000000000e+00,5.180757492780685425e-02
1.000000000000000000e+00,1.225975528359413147e-02
1.000000000000000000e+00,2.556651458144187927e-02
0.000000000000000000e+00,9.771212004125118256e-03
0.000000000000000000e+00,3.761945962905883789e-01
0.000000000000000000e+00,1.205324474722146988e-02
0.000000000000000000e+00,1.905108988285064697e-02
0.000000000000000000e+00,4.569414258003234863e-02
0.000000000000000000e+00,1.427143160253763199e-02
0.000000000000000000e+00,1.025163941085338593e-02
0.000000000000000000e+00,1.895359903573989868e-02
0.000000000000000000e+00,1.390955317765474319e-02
0.000000000000000000e+00,2.448136955499649048e-01
0.000000000000000000e+00,3.511075302958488464e-02
0.000000000000000000e+00,2.278261631727218628e-02
0.000000000000000000e+00,1.675298810005187988e-02
0.000000000000000000e+00,3.386947512626647949e-02
0.000000000000000000e+00,1.178834307938814163e-02
0.000000000000000000e+00,6.826832145452499390e-02
0.000000000000000000e+00,5.484234541654586792e-03
0.000000000000000000e+00,3.143132850527763367e-02
0.000000000000000000e+00,4.265792667865753174e-01
0.000000000000000000e+00,4.092343524098396301e-02
0.000000000000000000e+00,1.642160676419734955e-02
0.000000000000000000e+00,1.354209519922733307e-02
0.000000000000000000e+00,1.969062536954879761e-02
0.000000000000000000e+00,9.370654821395874023e-02
0.000000000000000000e+00,2.283149585127830505e-02
0.000000000000000000e+00,4.070463478565216064e-01
0.000000000000000000e+00,4.861505925655364990e-01
0.000000000000000000e+00,8.298058994114398956e-03
0.000000000000000000e+00,7.476499769836664200e-03
0.000000000000000000e+00,4.135520756244659424e-02
0.000000000000000000e+00,1.699732802808284760e-02
0.000000000000000000e+00,8.160312473773956299e-02
0.000000000000000000e+00,3.120282664895057678e-02
0.000000000000000000e+00,5.228834226727485657e-02
0.000000000000000000e+00,2.015429735183715820e-02
0.000000000000000000e+00,1.245227362960577011e-02
0.000000000000000000e+00,1.198765821754932404e-02
0.000000000000000000e+00,3.667378053069114685e-02
0.000000000000000000e+00,1.225505676120519638e-02
0.000000000000000000e+00,1.633425205945968628e-01
0.000000000000000000e+00,1.551764924079179764e-02
0.000000000000000000e+00,1.343771964311599731e-01
0.000000000000000000e+00,1.537389308214187622e-02
0.000000000000000000e+00,1.866237446665763855e-02
0.000000000000000000e+00,4.496791586279869080e-02
0.000000000000000000e+00,1.663826033473014832e-02
0.000000000000000000e+00,1.832635253667831421e-01
0.000000000000000000e+00,2.653477489948272705e-01
0.000000000000000000e+00,1.007025875151157379e-02
0.000000000000000000e+00,6.064528971910476685e-02
0.000000000000000000e+00,5.572441592812538147e-02
0.000000000000000000e+00,1.031878031790256500e-02
0.000000000000000000e+00,6.323511246591806412e-03
0.000000000000000000e+00,4.081215858459472656e-01
0.000000000000000000e+00,6.615424528717994690e-03
0.000000000000000000e+00,4.693932086229324341e-02
0.000000000000000000e+00,1.154880505055189133e-02
0.000000000000000000e+00,2.494945749640464783e-02
0.000000000000000000e+00,3.148058056831359863e-01
0.000000000000000000e+00,9.195679798722267151e-03
0.000000000000000000e+00,7.835247553884983063e-03
0.000000000000000000e+00,1.314118038862943649e-02
0.000000000000000000e+00,4.340351000428199768e-02
0.000000000000000000e+00,6.129438057541847229e-03
0.000000000000000000e+00,1.798370853066444397e-02
0.000000000000000000e+00,1.669670268893241882e-02
0.000000000000000000e+00,1.219535712152719498e-02
0.000000000000000000e+00,1.065698340535163879e-01
0.000000000000000000e+00,3.296924829483032227e-01
0.000000000000000000e+00,3.200948610901832581e-02
0.000000000000000000e+00,8.306696079671382904e-03
0.000000000000000000e+00,1.054209619760513306e-01
0.000000000000000000e+00,4.587040469050407410e-02
0.000000000000000000e+00,9.452685713768005371e-02
0.000000000000000000e+00,5.014686286449432373e-02
0.000000000000000000e+00,2.348873391747474670e-02
0.000000000000000000e+00,2.433514967560768127e-02
0.000000000000000000e+00,1.448555570095777512e-02
0.000000000000000000e+00,1.483545359224081039e-02
0.000000000000000000e+00,1.056536752730607986e-02
0.000000000000000000e+00,1.621759310364723206e-02
0.000000000000000000e+00,6.195436418056488037e-02
0.000000000000000000e+00,9.720233269035816193e-03
